"Order_Item_ID"	"Order_ID"	"Product_ID"	"Quantity"
"OI20410"	"O04041"	"P0376"	"1"
"OI20411"	"O10213"	"P0183"	"2"
"OI20412"	"O07452"	"P0144"	"1"
"OI20413"	"O00727"	"P1180"	"5"
"OI20414"	"O02876"	"P0315"	"2"
"OI20415"	"O05048"	"P0632"	"1"
"OI20416"	"O03283"	"P0573"	"1"
"OI20417"	"O01405"	"P1100"	"1"
"OI20418"	"O07087"	"P1201"	"1"
"OI20419"	"O10873"	"P1118"	"3"
"OI20420"	"O01782"	"P0618"	"1"
"OI20421"	"O04079"	"P1204"	"1"
"OI20422"	"O00603"	"P0911"	"1"
"OI20423"	"O08894"	"P1376"	"1"
"OI20424"	"O04702"	"P1440"	"3"
"OI20425"	"O02076"	"P1432"	"1"
"OI20426"	"O01049"	"P0557"	"1"
"OI20427"	"O02103"	"P0691"	"1"
"OI20428"	"O05641"	"P1102"	"1"
"OI20429"	"O01568"	"P1189"	"1"
"OI20430"	"O01739"	"P1139"	"6"
"OI20431"	"O09662"	"P0913"	"1"
"OI20432"	"O00573"	"P0156"	"2"
"OI20433"	"O06899"	"P1445"	"1"
"OI20434"	"O03765"	"P1328"	"4"
"OI20435"	"O04490"	"P0377"	"1"
"OI20436"	"O00979"	"P1170"	"1"
"OI20437"	"O08334"	"P0674"	"1"
"OI20438"	"O07221"	"P1320"	"2"
"OI20439"	"O03935"	"P1094"	"2"
"OI20440"	"O09827"	"P0783"	"1"
"OI20441"	"O03050"	"P1560"	"1"
"OI20442"	"O02669"	"P0469"	"2"
"OI20443"	"O09936"	"P0953"	"2"
"OI20444"	"O02302"	"P0398"	"1"
"OI20445"	"O01826"	"P0285"	"7"
"OI20446"	"O00195"	"P0432"	"1"
"OI20447"	"O11220"	"P0584"	"1"
"OI20448"	"O09657"	"P0114"	"1"
"OI20449"	"O08973"	"P0363"	"2"
"OI20450"	"O02999"	"P1407"	"1"
"OI20451"	"O11383"	"P0795"	"6"
"OI20452"	"O00778"	"P0213"	"1"
"OI20453"	"O10115"	"P1527"	"2"
"OI20454"	"O07060"	"P1233"	"1"
"OI20455"	"O01887"	"P1148"	"1"
"OI20456"	"O05671"	"P0422"	"2"
"OI20457"	"O07222"	"P1462"	"5"
"OI20458"	"O06141"	"P0747"	"1"
"OI20459"	"O07730"	"P0187"	"1"
"OI20460"	"O07623"	"P0831"	"1"
"OI20461"	"O05878"	"P0782"	"1"
"OI20462"	"O11474"	"P0217"	"1"
"OI20463"	"O05925"	"P0212"	"3"
"OI20464"	"O03200"	"P1453"	"1"
"OI20465"	"O00606"	"P0880"	"1"
"OI20466"	"O07125"	"P1235"	"2"
"OI20467"	"O05451"	"P1038"	"1"
"OI20468"	"O01664"	"P1369"	"2"
"OI20469"	"O11390"	"P0630"	"4"
"OI20470"	"O06833"	"P1010"	"2"
"OI20471"	"O08202"	"P0641"	"1"
"OI20472"	"O03229"	"P0426"	"4"
"OI20473"	"O11419"	"P1436"	"1"
"OI20474"	"O00126"	"P0859"	"1"
"OI20475"	"O05149"	"P0442"	"4"
"OI20476"	"O04787"	"P1179"	"1"
"OI20477"	"O08656"	"P0646"	"3"
"OI20478"	"O06956"	"P0765"	"2"
"OI20479"	"O07645"	"P1427"	"1"
"OI20480"	"O01365"	"P0389"	"1"
"OI20481"	"O08545"	"P0104"	"1"
"OI20482"	"O07766"	"P1078"	"3"
"OI20483"	"O05363"	"P1361"	"2"
"OI20484"	"O02436"	"P0001"	"5"
"OI20485"	"O01496"	"P0296"	"1"
"OI20486"	"O07864"	"P0454"	"5"
"OI20487"	"O05461"	"P1330"	"1"
"OI20488"	"O08093"	"P1198"	"2"
"OI20489"	"O06643"	"P0946"	"3"
"OI20490"	"O09841"	"P0791"	"1"
"OI20491"	"O04059"	"P0441"	"1"
"OI20492"	"O09879"	"P1415"	"7"
"OI20493"	"O06490"	"P0948"	"3"
"OI20494"	"O04144"	"P1227"	"1"
"OI20495"	"O02312"	"P0773"	"5"
"OI20496"	"O09239"	"P0110"	"1"
"OI20497"	"O04801"	"P1070"	"3"
"OI20498"	"O08436"	"P0987"	"3"
"OI20499"	"O06740"	"P0255"	"5"
"OI20500"	"O09132"	"P0967"	"1"
"OI20501"	"O03025"	"P0686"	"2"
"OI20502"	"O08525"	"P0722"	"4"
"OI20503"	"O08483"	"P1515"	"3"
"OI20504"	"O08188"	"P0188"	"2"
"OI20505"	"O01611"	"P1152"	"1"
"OI20506"	"O06641"	"P1607"	"1"
"OI20507"	"O10339"	"P1146"	"2"
"OI20508"	"O03012"	"P0751"	"1"
"OI20509"	"O05655"	"P1124"	"2"
"OI20510"	"O01577"	"P1504"	"1"
"OI20511"	"O00091"	"P0474"	"2"
"OI20512"	"O08412"	"P0599"	"1"
"OI20513"	"O05678"	"P1356"	"1"
"OI20514"	"O09051"	"P0952"	"1"
"OI20515"	"O09143"	"P1284"	"1"
"OI20516"	"O06878"	"P1571"	"3"
"OI20517"	"O09263"	"P0327"	"3"
"OI20518"	"O11403"	"P0305"	"1"
"OI20519"	"O01917"	"P0547"	"3"
"OI20520"	"O03155"	"P0116"	"1"
"OI20521"	"O03818"	"P0524"	"1"
"OI20522"	"O04401"	"P0628"	"1"
"OI20523"	"O06204"	"P0806"	"1"
"OI20524"	"O10886"	"P1543"	"3"
"OI20525"	"O11511"	"P1638"	"2"
"OI20526"	"O09065"	"P0571"	"1"
"OI20527"	"O07422"	"P1115"	"1"
"OI20528"	"O03313"	"P1441"	"1"
"OI20529"	"O04257"	"P0597"	"1"
"OI20530"	"O03540"	"P1434"	"3"
"OI20531"	"O09686"	"P1578"	"2"
"OI20532"	"O01904"	"P0971"	"1"
"OI20533"	"O00078"	"P1403"	"2"
"OI20534"	"O11447"	"P1624"	"3"
"OI20535"	"O09685"	"P1536"	"6"
"OI20536"	"O00779"	"P0286"	"4"
"OI20537"	"O10856"	"P1064"	"1"
"OI20538"	"O04831"	"P1573"	"1"
"OI20539"	"O02562"	"P0867"	"2"
"OI20540"	"O09001"	"P1113"	"1"
"OI20541"	"O09174"	"P0296"	"3"
"OI20542"	"O00119"	"P0646"	"2"
"OI20543"	"O08560"	"P1467"	"3"
"OI20544"	"O01367"	"P1400"	"2"
"OI20545"	"O06410"	"P0529"	"1"
"OI20546"	"O03658"	"P0614"	"1"
"OI20547"	"O05886"	"P1237"	"1"
"OI20548"	"O05378"	"P1578"	"1"
"OI20549"	"O07777"	"P0373"	"5"
"OI20550"	"O04526"	"P1577"	"4"
"OI20551"	"O09402"	"P0506"	"2"
"OI20552"	"O09663"	"P0319"	"1"
"OI20553"	"O07726"	"P0446"	"8"
"OI20554"	"O04641"	"P0926"	"3"
"OI20555"	"O00297"	"P0128"	"1"
"OI20556"	"O03120"	"P0719"	"2"
"OI20557"	"O03034"	"P0043"	"1"
"OI20558"	"O00537"	"P1571"	"2"
"OI20559"	"O02361"	"P0144"	"1"
"OI20560"	"O06085"	"P1380"	"1"
"OI20561"	"O04734"	"P0209"	"3"
"OI20562"	"O08278"	"P1443"	"1"
"OI20563"	"O10600"	"P0422"	"2"
"OI20564"	"O01177"	"P1087"	"1"
"OI20565"	"O01650"	"P1082"	"1"
"OI20566"	"O00538"	"P0399"	"1"
"OI20567"	"O08932"	"P0239"	"1"
"OI20568"	"O07177"	"P0372"	"1"
"OI20569"	"O03158"	"P0791"	"4"
"OI20570"	"O08583"	"P1243"	"3"
"OI20571"	"O09215"	"P0672"	"1"
"OI20572"	"O02349"	"P0316"	"2"
"OI20573"	"O06209"	"P1432"	"2"
"OI20574"	"O01692"	"P0199"	"1"
"OI20575"	"O08755"	"P1590"	"1"
"OI20576"	"O11237"	"P0080"	"2"
"OI20577"	"O11372"	"P0287"	"1"
"OI20578"	"O00378"	"P0257"	"2"
"OI20579"	"O01150"	"P0503"	"6"
"OI20580"	"O07297"	"P1477"	"4"
"OI20581"	"O02011"	"P0563"	"1"
"OI20582"	"O10590"	"P0439"	"3"
"OI20583"	"O09943"	"P1437"	"1"
"OI20584"	"O07261"	"P0078"	"1"
"OI20585"	"O04989"	"P0132"	"2"
"OI20586"	"O02408"	"P0168"	"1"
"OI20587"	"O01862"	"P0030"	"1"
"OI20588"	"O10829"	"P0379"	"1"
"OI20589"	"O01419"	"P0462"	"2"
"OI20590"	"O02975"	"P0331"	"1"
"OI20591"	"O08688"	"P0020"	"6"
"OI20592"	"O10808"	"P0931"	"1"
"OI20593"	"O05094"	"P0090"	"4"
"OI20594"	"O07260"	"P1629"	"2"
"OI20595"	"O04332"	"P0116"	"1"
"OI20596"	"O03451"	"P0466"	"1"
"OI20597"	"O11332"	"P1331"	"1"
"OI20598"	"O03625"	"P1578"	"2"
"OI20599"	"O01676"	"P1243"	"3"
"OI20600"	"O11621"	"P1402"	"1"
"OI20601"	"O06842"	"P0115"	"1"
"OI20602"	"O04552"	"P0565"	"2"
"OI20603"	"O07327"	"P1544"	"1"
"OI20604"	"O09659"	"P1068"	"3"
"OI20605"	"O05656"	"P0920"	"2"
"OI20606"	"O09278"	"P0163"	"1"
"OI20607"	"O01760"	"P1070"	"7"
"OI20608"	"O05877"	"P0957"	"1"
"OI20609"	"O03804"	"P1399"	"1"
"OI20610"	"O00188"	"P0258"	"2"
"OI20611"	"O06416"	"P1359"	"5"
"OI20612"	"O05984"	"P0227"	"1"
"OI20613"	"O11083"	"P0458"	"1"
"OI20614"	"O09162"	"P0847"	"5"
"OI20615"	"O09995"	"P1039"	"2"
"OI20616"	"O05026"	"P1343"	"1"
"OI20617"	"O00884"	"P0634"	"3"
"OI20618"	"O02492"	"P1337"	"1"
"OI20619"	"O06281"	"P1504"	"1"
"OI20620"	"O06224"	"P0832"	"3"
"OI20621"	"O01439"	"P1056"	"1"
"OI20622"	"O03742"	"P0501"	"7"
"OI20623"	"O02104"	"P0617"	"1"
"OI20624"	"O02258"	"P0852"	"1"
"OI20625"	"O02647"	"P0597"	"7"
"OI20626"	"O00613"	"P0254"	"2"
"OI20627"	"O03224"	"P1572"	"1"
"OI20628"	"O04190"	"P0053"	"7"
"OI20629"	"O10784"	"P0723"	"1"
"OI20630"	"O02845"	"P0234"	"1"
"OI20631"	"O00985"	"P1295"	"2"
"OI20632"	"O07745"	"P0194"	"6"
"OI20633"	"O08792"	"P0273"	"1"
"OI20634"	"O06394"	"P1388"	"1"
"OI20635"	"O00454"	"P0163"	"2"
"OI20636"	"O10996"	"P0815"	"3"
"OI20637"	"O03761"	"P0481"	"1"
"OI20638"	"O07919"	"P0507"	"8"
"OI20639"	"O04753"	"P0485"	"1"
"OI20640"	"O05318"	"P1330"	"2"
"OI20641"	"O02738"	"P0034"	"2"
"OI20642"	"O04100"	"P1283"	"1"
"OI20643"	"O00396"	"P1488"	"4"
"OI20644"	"O09091"	"P0586"	"5"
"OI20645"	"O08458"	"P1067"	"1"
"OI20646"	"O05537"	"P0892"	"2"
"OI20647"	"O02882"	"P1616"	"4"
"OI20648"	"O06569"	"P0166"	"2"
"OI20649"	"O05108"	"P1110"	"2"
"OI20650"	"O00866"	"P1484"	"2"
"OI20651"	"O02929"	"P1640"	"2"
"OI20652"	"O05688"	"P0844"	"1"
"OI20653"	"O08855"	"P0047"	"1"
"OI20654"	"O05590"	"P0085"	"1"
"OI20655"	"O03773"	"P0165"	"1"
"OI20656"	"O07037"	"P0969"	"2"
"OI20657"	"O04996"	"P1219"	"2"
"OI20658"	"O00063"	"P0149"	"1"
"OI20659"	"O11276"	"P0520"	"2"
"OI20660"	"O04651"	"P1539"	"1"
"OI20661"	"O01880"	"P0487"	"5"
"OI20662"	"O06568"	"P0861"	"2"
"OI20663"	"O02008"	"P0668"	"1"
"OI20664"	"O01413"	"P0701"	"2"
"OI20665"	"O07220"	"P0681"	"1"
"OI20666"	"O00123"	"P0966"	"2"
"OI20667"	"O07758"	"P0205"	"1"
"OI20668"	"O09267"	"P0067"	"2"
"OI20669"	"O09904"	"P0691"	"1"
"OI20670"	"O00954"	"P1453"	"2"
"OI20671"	"O01265"	"P1269"	"1"
"OI20672"	"O10925"	"P0485"	"1"
"OI20673"	"O03713"	"P0869"	"3"
"OI20674"	"O04741"	"P1616"	"1"
"OI20675"	"O10558"	"P1117"	"3"
"OI20676"	"O06519"	"P0092"	"2"
"OI20677"	"O03976"	"P0115"	"2"
"OI20678"	"O05533"	"P0229"	"1"
"OI20679"	"O03827"	"P1342"	"3"
"OI20680"	"O09676"	"P1135"	"1"
"OI20681"	"O11223"	"P0912"	"3"
"OI20682"	"O06317"	"P0086"	"1"
"OI20683"	"O09323"	"P1350"	"1"
"OI20684"	"O04296"	"P0021"	"1"
"OI20685"	"O10732"	"P1324"	"1"
"OI20686"	"O03235"	"P0613"	"4"
"OI20687"	"O07424"	"P0388"	"2"
"OI20688"	"O06530"	"P0152"	"8"
"OI20689"	"O11464"	"P0828"	"4"
"OI20690"	"O07523"	"P0154"	"3"
"OI20691"	"O04007"	"P1108"	"1"
"OI20692"	"O10309"	"P0011"	"1"
"OI20693"	"O11475"	"P0647"	"3"
"OI20694"	"O02106"	"P1627"	"1"
"OI20695"	"O06395"	"P1159"	"2"
"OI20696"	"O07955"	"P1178"	"1"
"OI20697"	"O00471"	"P0088"	"1"
"OI20698"	"O10751"	"P0011"	"1"
"OI20699"	"O02280"	"P1236"	"3"
"OI20700"	"O03816"	"P0584"	"6"
"OI20701"	"O01516"	"P1057"	"2"
"OI20702"	"O08129"	"P1527"	"2"
"OI20703"	"O02487"	"P0469"	"2"
"OI20704"	"O08672"	"P1284"	"1"
"OI20705"	"O10214"	"P0008"	"1"
"OI20706"	"O00158"	"P1257"	"1"
"OI20707"	"O07185"	"P0374"	"2"
"OI20708"	"O06683"	"P1179"	"1"
"OI20709"	"O03720"	"P0354"	"2"
"OI20710"	"O06410"	"P0964"	"1"
"OI20711"	"O11599"	"P1102"	"1"
"OI20712"	"O09209"	"P0054"	"2"
"OI20713"	"O04863"	"P1299"	"2"
"OI20714"	"O06814"	"P1174"	"2"
"OI20715"	"O11594"	"P0503"	"2"
"OI20716"	"O07209"	"P0459"	"4"
"OI20717"	"O07882"	"P0277"	"2"
"OI20718"	"O02398"	"P1625"	"1"
"OI20719"	"O09755"	"P0368"	"2"
"OI20720"	"O02723"	"P0475"	"1"
"OI20721"	"O01100"	"P0999"	"2"
"OI20722"	"O00850"	"P1020"	"5"
"OI20723"	"O04821"	"P0257"	"3"
"OI20724"	"O07348"	"P0138"	"4"
"OI20725"	"O05043"	"P0783"	"2"
"OI20726"	"O08764"	"P0127"	"1"
"OI20727"	"O09616"	"P1255"	"1"
"OI20728"	"O00966"	"P0506"	"1"
"OI20729"	"O05711"	"P1243"	"1"
"OI20730"	"O03131"	"P1623"	"1"
"OI20731"	"O08838"	"P1624"	"2"
"OI20732"	"O06726"	"P0352"	"1"
"OI20733"	"O06932"	"P1228"	"1"
"OI20734"	"O03637"	"P0783"	"1"
"OI20735"	"O04037"	"P1000"	"7"
"OI20736"	"O03853"	"P0627"	"1"
"OI20737"	"O06341"	"P1038"	"1"
"OI20738"	"O04738"	"P1353"	"1"
"OI20739"	"O10989"	"P0085"	"6"
"OI20740"	"O09405"	"P1423"	"6"
"OI20741"	"O03295"	"P1477"	"2"
"OI20742"	"O02293"	"P0528"	"3"
"OI20743"	"O05435"	"P0434"	"4"
"OI20744"	"O02166"	"P0172"	"5"
"OI20745"	"O04830"	"P0708"	"1"
"OI20746"	"O06587"	"P0243"	"2"
"OI20747"	"O04303"	"P0490"	"1"
"OI20748"	"O08179"	"P1401"	"1"
"OI20749"	"O04641"	"P0923"	"1"
"OI20750"	"O04299"	"P0707"	"1"
"OI20751"	"O03600"	"P1105"	"2"
"OI20752"	"O11570"	"P0135"	"2"
"OI20753"	"O08194"	"P1103"	"5"
"OI20754"	"O08291"	"P0052"	"3"
"OI20755"	"O03708"	"P0598"	"9"
"OI20756"	"O08106"	"P0531"	"1"
"OI20757"	"O09248"	"P0180"	"1"
"OI20758"	"O11541"	"P1273"	"2"
"OI20759"	"O09515"	"P1374"	"1"
"OI20760"	"O03264"	"P1019"	"1"
"OI20761"	"O07449"	"P1032"	"1"
"OI20762"	"O01774"	"P0304"	"1"
"OI20763"	"O08852"	"P0831"	"2"
"OI20764"	"O00895"	"P1296"	"2"
"OI20765"	"O03162"	"P0111"	"5"
"OI20766"	"O03810"	"P1040"	"1"
"OI20767"	"O07273"	"P1216"	"1"
"OI20768"	"O01187"	"P1276"	"1"
"OI20769"	"O01079"	"P1189"	"2"
"OI20770"	"O04088"	"P1519"	"4"
"OI20771"	"O03683"	"P0503"	"4"
"OI20772"	"O10101"	"P0038"	"2"
"OI20773"	"O07584"	"P0363"	"1"
"OI20774"	"O08584"	"P0500"	"1"
"OI20775"	"O02357"	"P1239"	"1"
"OI20776"	"O05133"	"P0263"	"1"
"OI20777"	"O02903"	"P1400"	"1"
"OI20778"	"O05728"	"P0380"	"7"
"OI20779"	"O03625"	"P0840"	"1"
"OI20780"	"O02988"	"P1033"	"3"
"OI20781"	"O09113"	"P1605"	"5"
"OI20782"	"O01111"	"P0377"	"2"
"OI20783"	"O09207"	"P0547"	"2"
"OI20784"	"O06193"	"P0998"	"1"
"OI20785"	"O08277"	"P0931"	"1"
"OI20786"	"O11200"	"P1050"	"1"
"OI20787"	"O04292"	"P0011"	"1"
"OI20788"	"O03175"	"P0342"	"2"
"OI20789"	"O10354"	"P0857"	"1"
"OI20790"	"O02493"	"P1084"	"2"
"OI20791"	"O11291"	"P1404"	"1"
"OI20792"	"O09956"	"P1135"	"4"
"OI20793"	"O10369"	"P0466"	"2"
"OI20794"	"O10118"	"P1043"	"3"
"OI20795"	"O10517"	"P1203"	"1"
"OI20796"	"O02072"	"P0355"	"1"
"OI20797"	"O00725"	"P0717"	"3"
"OI20798"	"O03187"	"P1474"	"1"
"OI20799"	"O04130"	"P0401"	"2"
"OI20800"	"O08658"	"P0910"	"2"
"OI20801"	"O00055"	"P0985"	"1"
"OI20802"	"O06909"	"P0628"	"1"
"OI20803"	"O05265"	"P0928"	"3"
"OI20804"	"O06949"	"P0820"	"2"
"OI20805"	"O00480"	"P1082"	"1"
"OI20806"	"O05250"	"P0588"	"2"
"OI20807"	"O11071"	"P0090"	"1"
"OI20808"	"O00964"	"P1269"	"2"
"OI20809"	"O06526"	"P0025"	"3"
"OI20810"	"O06643"	"P0243"	"1"
"OI20811"	"O06732"	"P1037"	"1"
"OI20812"	"O08896"	"P0338"	"1"
"OI20813"	"O07776"	"P0956"	"1"
"OI20814"	"O03162"	"P0106"	"3"
"OI20815"	"O01952"	"P1415"	"1"
"OI20816"	"O11422"	"P1622"	"2"
"OI20817"	"O04510"	"P1178"	"2"
"OI20818"	"O06780"	"P0116"	"1"
"OI20819"	"O02003"	"P1573"	"1"
"OI20820"	"O07201"	"P0645"	"2"
"OI20821"	"O05556"	"P0296"	"4"
"OI20822"	"O10397"	"P1536"	"1"
"OI20823"	"O08194"	"P0711"	"3"
"OI20824"	"O00605"	"P1522"	"2"
"OI20825"	"O05195"	"P0998"	"1"
"OI20826"	"O02841"	"P1221"	"2"
"OI20827"	"O02464"	"P1217"	"2"
"OI20828"	"O02100"	"P0611"	"2"
"OI20829"	"O01361"	"P0909"	"2"
"OI20830"	"O10850"	"P0776"	"1"
"OI20831"	"O11480"	"P0795"	"1"
"OI20832"	"O00647"	"P0171"	"1"
"OI20833"	"O01383"	"P1393"	"1"
"OI20834"	"O05564"	"P0193"	"2"
"OI20835"	"O07111"	"P0700"	"1"
"OI20836"	"O09965"	"P1429"	"1"
"OI20837"	"O05882"	"P0387"	"1"
"OI20838"	"O10813"	"P1045"	"3"
"OI20839"	"O08654"	"P1026"	"1"
"OI20840"	"O00407"	"P0085"	"4"
"OI20841"	"O02529"	"P0982"	"1"
"OI20842"	"O11511"	"P0895"	"1"
"OI20843"	"O01286"	"P1520"	"1"
"OI20844"	"O06457"	"P1258"	"1"
"OI20845"	"O03782"	"P1239"	"1"
"OI20846"	"O03700"	"P1370"	"1"
"OI20847"	"O09432"	"P0378"	"1"
"OI20848"	"O00712"	"P1309"	"1"
"OI20849"	"O10785"	"P1168"	"1"
"OI20850"	"O10392"	"P0034"	"1"
"OI20851"	"O00307"	"P0781"	"1"
"OI20852"	"O02801"	"P0432"	"1"
"OI20853"	"O04956"	"P0397"	"1"
"OI20854"	"O06886"	"P0800"	"2"
"OI20855"	"O00776"	"P1636"	"2"
"OI20856"	"O10774"	"P0481"	"1"
"OI20857"	"O03741"	"P0163"	"2"
"OI20858"	"O05273"	"P0064"	"1"
"OI20859"	"O04947"	"P1425"	"2"
"OI20860"	"O11124"	"P1010"	"3"
"OI20861"	"O00219"	"P1072"	"1"
"OI20862"	"O07397"	"P0338"	"3"
"OI20863"	"O08840"	"P0110"	"2"
"OI20864"	"O01490"	"P1321"	"4"
"OI20865"	"O11125"	"P0465"	"4"
"OI20866"	"O08459"	"P0975"	"1"
"OI20867"	"O06244"	"P1612"	"2"
"OI20868"	"O11101"	"P0906"	"1"
"OI20869"	"O03398"	"P0236"	"2"
"OI20870"	"O07886"	"P0603"	"2"
"OI20871"	"O08689"	"P1482"	"1"
"OI20872"	"O08231"	"P1018"	"2"
"OI20873"	"O07581"	"P0878"	"1"
"OI20874"	"O04896"	"P0127"	"2"
"OI20875"	"O11264"	"P0206"	"1"
"OI20876"	"O02616"	"P0807"	"2"
"OI20877"	"O07554"	"P0163"	"1"
"OI20878"	"O02237"	"P0291"	"1"
"OI20879"	"O01750"	"P1475"	"1"
"OI20880"	"O05576"	"P0364"	"1"
"OI20881"	"O00411"	"P1005"	"1"
"OI20882"	"O10566"	"P0886"	"5"
"OI20883"	"O09280"	"P1356"	"1"
"OI20884"	"O00010"	"P0761"	"1"
"OI20885"	"O04310"	"P0634"	"1"
"OI20886"	"O05675"	"P0663"	"2"
"OI20887"	"O06768"	"P0776"	"3"
"OI20888"	"O09953"	"P0058"	"4"
"OI20889"	"O09070"	"P1204"	"1"
"OI20890"	"O05462"	"P0773"	"3"
"OI20891"	"O06773"	"P1109"	"2"
"OI20892"	"O01511"	"P0830"	"1"
"OI20893"	"O02501"	"P1532"	"1"
"OI20894"	"O04002"	"P1134"	"8"
"OI20895"	"O06580"	"P0603"	"1"
"OI20896"	"O03298"	"P1152"	"1"
"OI20897"	"O04029"	"P0277"	"2"
"OI20898"	"O00116"	"P0949"	"1"
"OI20899"	"O03693"	"P0629"	"1"
"OI20900"	"O03668"	"P1269"	"2"
"OI20901"	"O06970"	"P0296"	"1"
"OI20902"	"O08495"	"P0864"	"1"
"OI20903"	"O02973"	"P1499"	"2"
"OI20904"	"O04740"	"P1201"	"1"
"OI20905"	"O01786"	"P0745"	"1"
"OI20906"	"O00498"	"P1284"	"6"
"OI20907"	"O03506"	"P1379"	"1"
"OI20908"	"O08006"	"P0989"	"2"
"OI20909"	"O00407"	"P1427"	"6"
"OI20910"	"O08967"	"P1092"	"3"
"OI20911"	"O08130"	"P0773"	"1"
"OI20912"	"O07602"	"P0850"	"7"
"OI20913"	"O04255"	"P0350"	"1"
"OI20914"	"O00503"	"P1355"	"1"
"OI20915"	"O08893"	"P0700"	"1"
"OI20916"	"O02715"	"P0104"	"1"
"OI20917"	"O05297"	"P0800"	"3"
"OI20918"	"O00283"	"P0005"	"1"
"OI20919"	"O09069"	"P0696"	"1"
"OI20920"	"O10183"	"P0900"	"1"
"OI20921"	"O01626"	"P0249"	"2"
"OI20922"	"O08711"	"P0700"	"1"
"OI20923"	"O00862"	"P0361"	"3"
"OI20924"	"O08210"	"P0019"	"2"
"OI20925"	"O03461"	"P0536"	"3"
"OI20926"	"O04959"	"P1259"	"1"
"OI20927"	"O09571"	"P0807"	"1"
"OI20928"	"O00333"	"P0475"	"1"
"OI20929"	"O03912"	"P1384"	"2"
"OI20930"	"O09447"	"P0132"	"1"
"OI20931"	"O05584"	"P0785"	"10"
"OI20932"	"O02345"	"P1498"	"2"
"OI20933"	"O03070"	"P0515"	"2"
"OI20934"	"O00879"	"P0059"	"5"
"OI20935"	"O06634"	"P1130"	"1"
"OI20936"	"O00940"	"P0928"	"2"
"OI20937"	"O01783"	"P0506"	"1"
"OI20938"	"O05916"	"P0749"	"2"
"OI20939"	"O10788"	"P0016"	"2"
"OI20940"	"O04774"	"P0759"	"1"
"OI20941"	"O08283"	"P0949"	"1"
"OI20942"	"O03365"	"P1333"	"2"
"OI20943"	"O04206"	"P1343"	"4"
"OI20944"	"O03404"	"P1537"	"2"
"OI20945"	"O03529"	"P1064"	"3"
"OI20946"	"O03839"	"P0756"	"1"
"OI20947"	"O09907"	"P1630"	"1"
"OI20948"	"O04251"	"P0685"	"1"
"OI20949"	"O10703"	"P0815"	"1"
"OI20950"	"O06313"	"P1056"	"1"
"OI20951"	"O03095"	"P0254"	"7"
"OI20952"	"O06775"	"P1121"	"2"
"OI20953"	"O01948"	"P0571"	"7"
"OI20954"	"O01629"	"P0586"	"2"
"OI20955"	"O04151"	"P1195"	"1"
"OI20956"	"O00524"	"P0020"	"1"
"OI20957"	"O02701"	"P1122"	"1"
"OI20958"	"O08414"	"P1251"	"1"
"OI20959"	"O01492"	"P0190"	"2"
"OI20960"	"O08841"	"P0895"	"1"
"OI20961"	"O03244"	"P1613"	"8"
"OI20962"	"O05429"	"P0430"	"1"
"OI20963"	"O08866"	"P1624"	"1"
"OI20964"	"O00471"	"P0615"	"1"
"OI20965"	"O03098"	"P0872"	"2"
"OI20966"	"O01547"	"P1405"	"1"
"OI20967"	"O04144"	"P1573"	"1"
"OI20968"	"O02650"	"P0389"	"1"
"OI20969"	"O06799"	"P0711"	"1"
"OI20970"	"O03108"	"P1609"	"1"
"OI20971"	"O11435"	"P1592"	"3"
"OI20972"	"O03877"	"P0212"	"1"
"OI20973"	"O04540"	"P0298"	"1"
"OI20974"	"O02490"	"P0027"	"2"
"OI20975"	"O10048"	"P1397"	"2"
"OI20976"	"O01607"	"P0010"	"2"
"OI20977"	"O07578"	"P0191"	"4"
"OI20978"	"O04351"	"P0332"	"3"
"OI20979"	"O10932"	"P1037"	"1"
"OI20980"	"O03286"	"P1102"	"1"
"OI20981"	"O05017"	"P1422"	"5"
"OI20982"	"O03052"	"P1507"	"3"
"OI20983"	"O10061"	"P0266"	"2"
"OI20984"	"O09347"	"P0375"	"2"
"OI20985"	"O00378"	"P1016"	"1"
"OI20986"	"O04141"	"P0162"	"1"
"OI20987"	"O10193"	"P0573"	"3"
"OI20988"	"O09548"	"P0730"	"5"
"OI20989"	"O06390"	"P1316"	"2"
"OI20990"	"O09747"	"P0058"	"1"
"OI20991"	"O06000"	"P0677"	"3"
"OI20992"	"O08487"	"P0094"	"1"
"OI20993"	"O09086"	"P1548"	"1"
"OI20994"	"O06479"	"P0780"	"1"
"OI20995"	"O02923"	"P0119"	"1"
"OI20996"	"O00316"	"P0693"	"2"
"OI20997"	"O10918"	"P1284"	"1"
"OI20998"	"O00369"	"P0138"	"1"
"OI20999"	"O06093"	"P1016"	"1"
"OI21000"	"O10218"	"P0421"	"2"
"OI21001"	"O09165"	"P0219"	"1"
"OI21002"	"O03644"	"P0180"	"5"
"OI21003"	"O01481"	"P0151"	"2"
"OI21004"	"O10519"	"P1133"	"3"
"OI21005"	"O09056"	"P0883"	"1"
"OI21006"	"O11589"	"P0037"	"1"
"OI21007"	"O03572"	"P0263"	"2"
"OI21008"	"O00585"	"P0162"	"8"
"OI21009"	"O05862"	"P0724"	"4"
"OI21010"	"O08847"	"P0249"	"2"
"OI21011"	"O01702"	"P0269"	"1"
"OI21012"	"O00305"	"P0659"	"1"
"OI21013"	"O09261"	"P1047"	"1"
"OI21014"	"O05651"	"P1323"	"4"
"OI21015"	"O01810"	"P1146"	"5"
"OI21016"	"O08520"	"P0388"	"2"
