"Payment_ID","Order_ID","Payment_Code","Payment_Method","Total_Amount","Payment_Status"
"P6778","O06778","TX82019784","UPI","2832.61","Completed"
"P6779","O06779","TX82848504","Cash","101477.64","Completed"
"P678","O00678","TX82345788","UPI","3246.88","Pending"
"P6780","O06780","TX41488995","UPI","1850.03","Completed"
"P6781","O06781","TX36520211","Card","92683.65","Completed"
"P6782","O06782","TX24470140","Card","609.00","Completed"
"P6783","O06783","TX80965070","UPI","13575.84","Completed"
"P6784","O06784","TX83589287","UPI","54387.01","Completed"
"P6785","O06785","TX63971428","Card","15190.27","Completed"
"P6786","O06786","TX67227700","UPI","56167.09","Completed"
"P6787","O06787","TX14974513","Card","5993.87","Completed"
"P6788","O06788","TX4714040","Net Banking","1008.00","Completed"
"P6789","O06789","TX14843652","UPI","88946.35","Completed"
"P679","O00679","TX14506727","UPI","33043.43","Completed"
"P6790","O06790","TX14025676","UPI","1621.79","Refunded"
"P6791","O06791","TX24405949","UPI","1414.82","Completed"
"P6792","O06792","TX89070384","Net Banking","1645.27","Completed"
"P6793","O06793","TX16541829","UPI","2685.76","Completed"
"P6794","O06794","TX2890978","UPI","205475.16","Failed"
"P6795","O06795","TX14746423","UPI","3166.34","Completed"
"P6796","O06796","TX89165751","UPI","37297.25","Completed"
"P6797","O06797","TX11932754","UPI","531.00","Failed"
"P6798","O06798","TX64999058","Card","116323.85","Refunded"
"P6799","O06799","TX99321505","UPI","644.00","Completed"
"P68","O00068","TX38113095","Cash","1519.53","Pending"
"P680","O00680","TX9994707","UPI","108119.57","Completed"
"P6800","O06800","TX81353346","Cash","148391.85","Completed"
"P6801","O06801","TX81693525","Card","98286.48","Completed"
"P6802","O06802","TX27023622","Card","8655.35","Completed"
"P6803","O06803","TX55063382","Net Banking","110714.07","Completed"
"P6804","O06804","TX31567088","UPI","253496.70","Completed"
"P6805","O06805","TX21766049","Cash","70028.25","Pending"
"P6806","O06806","TX71156675","Card","134439.92","Refunded"
"P6807","O06807","TX69647552","UPI","283.20","Completed"
"P6808","O06808","TX58321954","UPI","7039.76","Completed"
"P6809","O06809","TX32939709","Cash","209029.63","Completed"
"P681","O00681","TX47178845","Net Banking","88158.85","Completed"
"P6810","O06810","TX16681297","Net Banking","28716.60","Completed"
"P6811","O06811","TX26717429","UPI","6334.95","Completed"
"P6812","O06812","TX74943","UPI","4598.46","Completed"
"P6813","O06813","TX31635085","Card","60463.50","Completed"
"P6814","O06814","TX2311664","Card","2833.72","Completed"
"P6815","O06815","TX35779552","UPI","41158.33","Completed"
"P6816","O06816","TX29686623","Card","66055.83","Completed"
"P6817","O06817","TX83637351","Net Banking","1047.90","Completed"
"P6818","O06818","TX29471807","UPI","42095.94","Completed"
"P6819","O06819","TX63840291","Card","42714.82","Completed"
"P682","O00682","TX46685276","UPI","65307.60","Completed"
"P6820","O06820","TX9992596","Cash","66189.90","Completed"
"P6821","O06821","TX95828824","UPI","41039.81","Completed"
"P6822","O06822","TX73266645","UPI","3583.25","Completed"
"P6823","O06823","TX66968257","UPI","17346.00","Completed"
"P6824","O06824","TX51388861","Card","128179.63","Completed"
"P6825","O06825","TX74895854","UPI","7670.00","Completed"
"P6826","O06826","TX80105874","Card","38731.88","Completed"
"P6827","O06827","TX51704919","UPI","94838.82","Completed"
"P6828","O06828","TX14854484","Net Banking","318946.68","Completed"
"P6829","O06829","TX76536071","UPI","86941.41","Completed"
"P683","O00683","TX49444028","UPI","114913.88","Completed"
"P6830","O06830","TX48773310","UPI","139160.63","Completed"
"P6831","O06831","TX18609164","UPI","126589.03","Completed"
"P6832","O06832","TX1979625","Net Banking","765.47","Failed"
"P6833","O06833","TX23867779","Card","11181.03","Completed"
"P6834","O06834","TX35191312","Cash","41839.57","Completed"
"P6835","O06835","TX53209879","Net Banking","121319.49","Completed"
"P6836","O06836","TX87336400","Card","1046.11","Completed"
"P6837","O06837","TX69544034","UPI","12325.40","Failed"
"P6838","O06838","TX30211972","Net Banking","164037.78","Completed"
"P6839","O06839","TX33253873","UPI","1106.50","Completed"
"P684","O00684","TX69397616","UPI","212.80","Refunded"
"P6840","O06840","TX77924662","UPI","42818.95","Completed"
"P6841","O06841","TX12499782","UPI","1519.53","Refunded"
"P6842","O06842","TX34473737","Cash","176662.27","Pending"
"P6843","O06843","TX15374731","Net Banking","6839.25","Completed"
"P6844","O06844","TX29444268","Card","1649.64","Completed"
"P6845","O06845","TX57311162","Card","59790.29","Refunded"
"P6846","O06846","TX94694220","Card","156156.08","Completed"
"P6847","O06847","TX49171527","Cash","86595.15","Completed"
"P6848","O06848","TX9789982","UPI","73137.68","Completed"
"P6849","O06849","TX21821884","UPI","112189.49","Completed"
"P685","O00685","TX50885447","Card","31024.44","Completed"
"P6850","O06850","TX71726939","UPI","313.95","Completed"
"P6851","O06851","TX42174528","Net Banking","8276.80","Completed"
"P6852","O06852","TX76434605","UPI","243548.73","Completed"
"P6853","O06853","TX56992376","UPI","110893.40","Completed"
"P6854","O06854","TX82291783","Card","72200.16","Completed"
"P6855","O06855","TX65288390","Card","29154.59","Completed"
"P6856","O06856","TX26260590","UPI","1568.00","Completed"
"P6857","O06857","TX41853176","Net Banking","26368.00","Pending"
"P6858","O06858","TX93496032","UPI","4508.00","Completed"
"P6859","O06859","TX45041534","UPI","116743.20","Completed"
"P686","O00686","TX38188816","Card","334.88","Refunded"
"P6860","O06860","TX83919786","UPI","1769.82","Completed"
"P6861","O06861","TX55994802","Net Banking","6614.38","Completed"
"P6862","O06862","TX52094754","Cash","50070.71","Pending"
"P6863","O06863","TX36333750","UPI","44299.89","Completed"
"P6864","O06864","TX17945588","UPI","6293.00","Completed"
"P6865","O06865","TX12202138","Net Banking","472.50","Failed"
"P6866","O06866","TX98896519","Cash","33027.38","Completed"
"P6867","O06867","TX7362321","Card","67674.81","Completed"
"P6868","O06868","TX12611268","UPI","6185.42","Failed"
"P6869","O06869","TX52642167","Card","226360.30","Failed"
"P687","O00687","TX95957334","UPI","49419.53","Completed"
"P6870","O06870","TX52802270","Net Banking","24187.13","Completed"
"P6871","O06871","TX97020231","Card","42684.43","Completed"
"P6872","O06872","TX77922773","UPI","61.45","Completed"
"P6873","O06873","TX73439624","UPI","224886.06","Completed"
"P6874","O06874","TX48672379","Card","82646.79","Completed"
"P6875","O06875","TX24298343","UPI","7529.17","Completed"
"P6876","O06876","TX50153859","UPI","446.88","Completed"
"P6877","O06877","TX44525952","UPI","11180.11","Completed"
"P6878","O06878","TX78548793","Net Banking","14486.85","Failed"
"P6879","O06879","TX39086660","UPI","36877.45","Completed"
"P688","O00688","TX10276000","Card","12272.50","Completed"
"P6880","O06880","TX20975881","Card","47043.88","Completed"
"P6881","O06881","TX34322716","UPI","36474.19","Completed"
"P6882","O06882","TX16716326","UPI","33958.34","Completed"
"P6883","O06883","TX4258118","UPI","10887.62","Completed"
"P6884","O06884","TX34504198","Net Banking","55150.04","Completed"
"P6885","O06885","TX32121435","UPI","31906.07","Completed"
"P6886","O06886","TX5669120","UPI","1376.03","Completed"
"P6887","O06887","TX90031605","Card","893.76","Failed"
"P6888","O06888","TX8477564","Card","2161.88","Failed"
"P6889","O06889","TX84947501","UPI","130.20","Completed"
"P689","O00689","TX39188102","UPI","42367.39","Completed"
"P6890","O06890","TX42255342","Cash","29338.52","Pending"
"P6891","O06891","TX43349164","Card","334.88","Completed"
"P6892","O06892","TX68306520","Net Banking","48714.78","Completed"
"P6893","O06893","TX30246757","Net Banking","33037.64","Refunded"
"P6894","O06894","TX31105232","UPI","11175.72","Completed"
"P6895","O06895","TX67365715","UPI","17024.69","Refunded"
"P6896","O06896","TX30871247","UPI","27106.44","Completed"
"P6897","O06897","TX10908945","UPI","63061.03","Completed"
"P6898","O06898","TX65904623","UPI","86967.41","Pending"
"P6899","O06899","TX9137765","UPI","5183.64","Completed"
"P69","O00069","TX65291395","Card","1885.64","Refunded"
"P690","O00690","TX62473264","Net Banking","10653.98","Completed"
"P6900","O06900","TX38718897","UPI","31417.41","Completed"
"P6901","O06901","TX4943134","Card","3601.88","Completed"
"P6902","O06902","TX58158107","UPI","8955.52","Completed"
"P6903","O06903","TX7210987","Net Banking","36697.83","Completed"
"P6904","O06904","TX24705002","Card","56193.70","Completed"
"P6905","O06905","TX88545968","UPI","2060.69","Completed"
"P6906","O06906","TX57793046","UPI","103367.00","Completed"
"P6907","O06907","TX95044759","UPI","109145.28","Completed"
"P6908","O06908","TX82143001","Card","7785.64","Completed"
"P6909","O06909","TX78354325","UPI","34368.62","Completed"
"P691","O00691","TX75392533","Card","448657.83","Completed"
"P6910","O06910","TX287641","UPI","5426.82","Refunded"
"P6911","O06911","TX91075065","Card","3797.01","Completed"
"P6912","O06912","TX26170530","Cash","1435.62","Completed"
"P6913","O06913","TX66349851","UPI","1880.44","Completed"
"P6914","O06914","TX70963321","UPI","3372.38","Failed"
"P6915","O06915","TX31705413","UPI","41153.73","Completed"
"P6916","O06916","TX58310602","UPI","35821.67","Completed"
"P6917","O06917","TX69183500","Card","29144.82","Completed"
"P6918","O06918","TX98663777","Card","364.00","Completed"
"P6919","O06919","TX19628739","Net Banking","1856.00","Completed"
"P692","O00692","TX59515640","UPI","122579.22","Completed"
"P6920","O06920","TX88100403","Net Banking","19922.99","Completed"
"P6921","O06921","TX62614096","UPI","63462.92","Completed"
"P6922","O06922","TX78249891","UPI","2761.20","Completed"
"P6923","O06923","TX66621539","Card","2846.09","Completed"
"P6924","O06924","TX23179846","UPI","25958.82","Completed"
"P6925","O06925","TX61305630","UPI","4450.47","Completed"
"P6926","O06926","TX74171997","Card","76476.12","Completed"
"P6927","O06927","TX7314717","UPI","25177.45","Completed"
"P6928","O06928","TX12376693","UPI","78025.66","Completed"
"P6929","O06929","TX34403864","UPI","33321.15","Completed"
"P693","O00693","TX80647964","Net Banking","24498.51","Completed"
"P6930","O06930","TX75837773","Card","9663.05","Completed"
"P6931","O06931","TX48433980","UPI","1792.00","Completed"
"P6932","O06932","TX15094483","Card","9958.65","Completed"
"P6933","O06933","TX18113510","UPI","94193.63","Completed"
"P6934","O06934","TX59576266","Cash","1677.86","Completed"
"P6935","O06935","TX96615839","Net Banking","4591.87","Completed"
"P6936","O06936","TX74704076","UPI","135177.54","Completed"
"P6937","O06937","TX97923122","UPI","23368.40","Completed"
"P6938","O06938","TX61705409","Card","42030.17","Failed"
"P6939","O06939","TX77143577","Card","85345.66","Completed"
"P694","O00694","TX5472463","Net Banking","700.58","Completed"
"P6940","O06940","TX93659165","Cash","1306.76","Refunded"
"P6941","O06941","TX85175553","Cash","16085.96","Completed"
"P6942","O06942","TX82542584","Card","6252.82","Pending"
"P6943","O06943","TX15810835","UPI","11349.63","Completed"
"P6944","O06944","TX43700593","Net Banking","56571.77","Failed"
"P6945","O06945","TX5357624","UPI","73137.68","Completed"
"P6946","O06946","TX22154688","UPI","75083.81","Completed"
"P6947","O06947","TX6608735","UPI","39787.89","Refunded"
"P6948","O06948","TX95783926","Net Banking","4366.00","Completed"
"P6949","O06949","TX48783481","Cash","12942.17","Completed"
"P695","O00695","TX58382836","Card","7427.78","Pending"
"P6950","O06950","TX95226257","Net Banking","84295.17","Completed"
"P6951","O06951","TX29045745","Net Banking","60723.19","Completed"
"P6952","O06952","TX21259148","UPI","13440.38","Completed"
"P6953","O06953","TX8271826","UPI","8791.00","Refunded"
"P6954","O06954","TX84631243","UPI","2948.82","Completed"
"P6955","O06955","TX10647752","Net Banking","6438.61","Completed"
"P6956","O06956","TX98350988","UPI","30548.77","Refunded"
"P6957","O06957","TX42968028","UPI","89300.48","Completed"
"P6958","O06958","TX71126001","UPI","3894.00","Completed"
"P6959","O06959","TX52549159","Card","9371.60","Completed"
"P696","O00696","TX66372981","Card","2161.88","Refunded"
"P6960","O06960","TX56132875","UPI","501.50","Completed"
"P6961","O06961","TX62637914","UPI","90886.52","Pending"
"P6962","O06962","TX20038165","UPI","82656.71","Failed"
"P6963","O06963","TX49073988","UPI","15759.99","Completed"
"P6964","O06964","TX1956986","Net Banking","3740.52","Completed"
"P6965","O06965","TX22560789","UPI","15580.32","Completed"
"P6966","O06966","TX14908041","Net Banking","26623.05","Completed"
"P6967","O06967","TX35819372","Card","4207.36","Completed"
"P6968","O06968","TX7697532","Net Banking","616.63","Completed"
"P6969","O06969","TX55575019","UPI","1573.95","Completed"
"P697","O00697","TX88022201","Card","2431.73","Completed"
"P6970","O06970","TX2746246","Cash","6488.82","Completed"
"P6971","O06971","TX94992021","Cash","114931.52","Completed"
"P6972","O06972","TX75183778","UPI","501.50","Completed"
"P6973","O06973","TX44880336","UPI","123211.68","Completed"
"P6974","O06974","TX55903285","UPI","2950.00","Completed"
"P6975","O06975","TX31611567","UPI","23170.04","Completed"
"P6976","O06976","TX61843995","UPI","13734.58","Completed"
"P6977","O06977","TX58876742","UPI","1565.27","Completed"
"P6978","O06978","TX61503871","UPI","900.13","Completed"
"P6979","O06979","TX9682930","UPI","545908.73","Completed"
"P698","O00698","TX4045846","UPI","1022.72","Completed"
"P6980","O06980","TX23850929","Net Banking","8024.00","Completed"
"P6981","O06981","TX27620718","UPI","5348.30","Pending"
"P6982","O06982","TX20980723","Net Banking","149333.03","Failed"
"P6983","O06983","TX3553211","UPI","690564.24","Refunded"
"P6984","O06984","TX25954020","UPI","7362.75","Completed"
"P6985","O06985","TX39405184","Net Banking","58509.32","Refunded"
"P6986","O06986","TX79449713","Net Banking","1069.21","Completed"
"P6987","O06987","TX76406796","UPI","22296.85","Completed"
"P6988","O06988","TX74703030","UPI","13105.57","Completed"
"P6989","O06989","TX75520500","Net Banking","2030.89","Completed"
"P699","O00699","TX30472703","UPI","1383.50","Completed"
"P6990","O06990","TX7500181","UPI","1262.32","Completed"
"P6991","O06991","TX45215722","UPI","38483.53","Completed"
"P6992","O06992","TX54912376","Net Banking","3770.70","Completed"
"P6993","O06993","TX81429504","Net Banking","1585.92","Completed"
"P6994","O06994","TX26431319","UPI","6844.00","Pending"
"P6995","O06995","TX29450583","UPI","85864.34","Completed"
"P6996","O06996","TX87984919","UPI","627.90","Completed"
"P6997","O06997","TX93390421","Net Banking","141080.72","Completed"
"P6998","O06998","TX2047534","UPI","52692.05","Completed"
"P6999","O06999","TX9470567","UPI","22039.52","Completed"
"P7","O00007","TX99745709","UPI","26065.85","Failed"
"P70","O00070","TX3660483","UPI","8496.00","Completed"
"P700","O00700","TX34030609","Cash","57803.10","Completed"
"P7000","O07000","TX85108487","UPI","22451.04","Completed"
"P7001","O07001","TX987222","UPI","22294.57","Completed"
"P7002","O07002","TX31832735","Net Banking","72876.05","Completed"
"P7003","O07003","TX39749478","Net Banking","11560.05","Completed"
"P7004","O07004","TX38358020","UPI","41100.24","Completed"
"P7005","O07005","TX28077831","UPI","199264.79","Completed"
"P7006","O07006","TX15655522","Card","85804.34","Completed"
"P7007","O07007","TX71957900","UPI","2310.00","Completed"
"P7008","O07008","TX78380682","UPI","29457.70","Completed"
"P7009","O07009","TX57346319","Card","1164.89","Completed"
"P701","O00701","TX7359622","Card","31481.29","Pending"
"P7010","O07010","TX31114291","UPI","46685.50","Completed"
"P7011","O07011","TX43409879","Net Banking","446.88","Completed"
"P7012","O07012","TX28610818","UPI","33412.12","Completed"
"P7013","O07013","TX6946023","UPI","3994.93","Failed"
"P7014","O07014","TX31213282","UPI","45836.62","Completed"
"P7015","O07015","TX77495904","Card","17946.86","Pending"
"P7016","O07016","TX2856226","UPI","53758.72","Failed"
"P7017","O07017","TX91646324","Cash","70798.82","Completed"
"P7018","O07018","TX44267667","UPI","26003.39","Completed"
"P7019","O07019","TX24462087","UPI","29646.29","Completed"
"P702","O00702","TX29585674","UPI","160901.78","Refunded"
"P7020","O07020","TX25616683","Net Banking","10724.40","Completed"
"P7021","O07021","TX65446574","Card","3648.00","Completed"
"P7022","O07022","TX83767735","Cash","69267.34","Completed"
"P7023","O07023","TX43258888","UPI","1859.20","Completed"
"P7024","O07024","TX2640207","UPI","168842.83","Completed"
"P7025","O07025","TX47796453","Net Banking","5169.56","Completed"
"P7026","O07026","TX69389369","UPI","80493.12","Completed"
"P7027","O07027","TX88170871","Card","34305.51","Completed"
"P7028","O07028","TX32992122","UPI","9204.00","Completed"
"P7029","O07029","TX81362836","Net Banking","26203.58","Completed"
"P703","O00703","TX99214135","Net Banking","17880.42","Completed"
"P7030","O07030","TX19419925","UPI","33288.69","Completed"
"P7031","O07031","TX17552348","UPI","18939.56","Completed"
"P7032","O07032","TX33306424","UPI","824.82","Completed"
"P7033","O07033","TX55708978","Card","1785.00","Completed"
"P7034","O07034","TX99575737","UPI","35814.40","Completed"
"P7035","O07035","TX86232029","UPI","17698.82","Refunded"
"P7036","O07036","TX39908592","Card","1005.76","Completed"
"P7037","O07037","TX58302693","UPI","269508.76","Completed"
"P7038","O07038","TX3519478","UPI","214082.05","Failed"
"P7039","O07039","TX18013047","UPI","208103.24","Completed"
"P704","O00704","TX74937854","UPI","688.02","Completed"
"P7040","O07040","TX65143415","Card","2863.09","Completed"
"P7041","O07041","TX81945897","UPI","322429.32","Refunded"
"P7042","O07042","TX96342612","Net Banking","19039.88","Completed"
"P7043","O07043","TX80183047","Card","347702.71","Completed"
"P7044","O07044","TX10511013","Card","93440.59","Completed"
"P7045","O07045","TX26018706","UPI","30261.95","Completed"
"P7046","O07046","TX73860261","UPI","184075.28","Completed"
"P7047","O07047","TX98062290","Card","23595.21","Completed"
"P7048","O07048","TX81108728","Card","102693.69","Pending"
"P7049","O07049","TX77857089","Net Banking","6301.20","Completed"
"P705","O00705","TX94425893","UPI","4925.76","Completed"
"P7050","O07050","TX77772780","Net Banking","77849.39","Completed"
"P7051","O07051","TX54355997","UPI","1573.95","Completed"
"P7052","O07052","TX3396084","Net Banking","2238.88","Completed"
"P7053","O07053","TX50133783","Card","38123.10","Pending"
"P7054","O07054","TX59580400","Card","662.84","Pending"
"P7055","O07055","TX15440480","Cash","40908.25","Pending"
"P7056","O07056","TX21444574","UPI","2027.11","Completed"
"P7057","O07057","TX80288035","UPI","120478.89","Refunded"
"P7058","O07058","TX4594337","UPI","10290.00","Completed"
"P7059","O07059","TX14700800","Net Banking","2808.67","Completed"
"P706","O00706","TX4950752","Card","234228.37","Completed"
"P7060","O07060","TX35603544","Net Banking","45474.40","Refunded"
"P7061","O07061","TX68850482","Card","45707.05","Completed"
"P7062","O07062","TX11469758","UPI","97032.90","Pending"
"P7063","O07063","TX1651114","UPI","51215.82","Completed"
"P7064","O07064","TX51907974","UPI","243728.49","Completed"
"P7065","O07065","TX44935237","UPI","413.00","Completed"
"P7066","O07066","TX72393075","Net Banking","296413.09","Completed"
"P7067","O07067","TX34806976","UPI","57761.27","Completed"
"P7068","O07068","TX30573503","UPI","132073.25","Failed"
"P7069","O07069","TX99222094","UPI","53034.26","Completed"
"P707","O00707","TX16212460","Net Banking","18946.48","Pending"
"P7070","O07070","TX14388020","UPI","56601.22","Completed"
"P7071","O07071","TX56142323","Net Banking","76734.76","Completed"
"P7072","O07072","TX57568545","Net Banking","2145.56","Completed"
"P7073","O07073","TX17427480","UPI","274932.92","Completed"
"P7074","O07074","TX43162037","UPI","69326.67","Completed"
"P7075","O07075","TX35452000","Card","162615.69","Completed"
"P7076","O07076","TX14522941","UPI","11550.03","Completed"
"P7077","O07077","TX80563608","UPI","443531.93","Completed"
"P7078","O07078","TX77496492","Net Banking","179529.42","Completed"
"P7079","O07079","TX14054072","UPI","45583.21","Completed"
"P708","O00708","TX6602128","Card","319.73","Completed"
"P7080","O07080","TX89127019","Card","56843.82","Failed"
"P7081","O07081","TX72211046","UPI","408096.35","Completed"
"P7082","O07082","TX74391336","UPI","88785.86","Completed"
"P7083","O07083","TX9004393","UPI","179134.84","Completed"
"P7084","O07084","TX50694562","UPI","208707.92","Completed"
"P7085","O07085","TX47580696","UPI","56632.92","Completed"
"P7086","O07086","TX23006742","UPI","56874.03","Refunded"
"P7087","O07087","TX61359183","UPI","5898.82","Pending"
"P7088","O07088","TX13707668","Net Banking","4027.52","Completed"
"P7089","O07089","TX74316997","Net Banking","61.45","Completed"
"P709","O00709","TX92414004","UPI","184266.48","Completed"
"P7090","O07090","TX28901418","UPI","446.88","Completed"
"P7091","O07091","TX25009693","UPI","120997.53","Completed"
"P7092","O07092","TX25931036","UPI","12388.82","Completed"
"P7093","O07093","TX50794849","Net Banking","47110.18","Completed"
"P7094","O07094","TX19149223","UPI","1421.99","Completed"
"P7095","O07095","TX96226259","UPI","893.76","Completed"
"P7096","O07096","TX47077697","UPI","57500.49","Completed"
"P7097","O07097","TX44088687","Cash","2948.82","Pending"
"P7098","O07098","TX73622810","Net Banking","108777.95","Completed"
"P7099","O07099","TX78287378","Cash","3007.61","Pending"
"P71","O00071","TX66761139","UPI","71447.06","Completed"
"P710","O00710","TX46636328","UPI","1092.00","Failed"
"P7100","O07100","TX29027847","UPI","34218.82","Completed"
"P7101","O07101","TX66842760","Card","237708.41","Completed"
"P7102","O07102","TX28064983","Card","5897.64","Failed"
"P7103","O07103","TX60432672","Card","4519.57","Completed"
"P7104","O07104","TX69246797","UPI","3147.90","Completed"
"P7105","O07105","TX29947573","UPI","27978.81","Failed"
"P7106","O07106","TX525571","UPI","408577.67","Completed"
"P7107","O07107","TX65866940","Cash","2948.82","Completed"
"P7108","O07108","TX85317813","UPI","1239.00","Completed"
"P7109","O07109","TX66228131","Card","75811.16","Completed"
"P711","O00711","TX53712105","UPI","53890.07","Completed"
"P7110","O07110","TX64323590","Net Banking","3302.82","Completed"
"P7111","O07111","TX89655722","UPI","4814.88","Completed"
"P7112","O07112","TX50399917","UPI","138033.65","Completed"
"P7113","O07113","TX19275510","UPI","913749.80","Completed"
"P7114","O07114","TX27901501","Card","10945.45","Completed"
"P7115","O07115","TX4091159","Net Banking","1494.52","Completed"
"P7116","O07116","TX36940424","Cash","18878.82","Completed"
"P7117","O07117","TX31103959","UPI","177679.35","Pending"
"P7118","O07118","TX84770431","UPI","74165.11","Completed"
"P7119","O07119","TX56470089","Card","15733.54","Completed"
"P712","O00712","TX96391236","Card","29467.17","Completed"
"P7120","O07120","TX39116443","Net Banking","2593.59","Refunded"
"P7121","O07121","TX42491603","Net Banking","203692.26","Completed"
"P7122","O07122","TX65202259","Card","2574.88","Completed"
"P7123","O07123","TX22214767","Net Banking","45249.95","Completed"
"P7124","O07124","TX83249109","Card","2660.82","Failed"
"P7125","O07125","TX40663509","Card","1155.50","Completed"
"P7126","O07126","TX55406436","Card","14632.00","Completed"
"P7127","O07127","TX4879710","Card","586807.38","Completed"
"P7128","O07128","TX89828861","UPI","87695.50","Failed"
"P7129","O07129","TX50401783","UPI","36340.61","Completed"
"P713","O00713","TX23821489","UPI","782.88","Completed"
"P7130","O07130","TX49636528","UPI","33186.45","Completed"
"P7131","O07131","TX93826579","UPI","8345.18","Failed"
"P7132","O07132","TX20809589","Cash","2008.59","Completed"
"P7133","O07133","TX66718007","Cash","7838.78","Completed"
"P7134","O07134","TX66003440","UPI","22339.81","Failed"
"P7135","O07135","TX212211","UPI","1916.80","Completed"
"P7136","O07136","TX31474050","Cash","12667.39","Pending"
"P7137","O07137","TX69899203","UPI","67330.87","Completed"
"P7138","O07138","TX87729326","Net Banking","184829.98","Completed"
"P7139","O07139","TX92423243","UPI","143328.32","Pending"
"P714","O00714","TX61297077","UPI","27037.77","Completed"
"P7140","O07140","TX47442401","UPI","89483.11","Completed"
"P7141","O07141","TX47039270","Card","235965.09","Completed"
"P7142","O07142","TX88158243","Card","1678.88","Completed"
"P7143","O07143","TX43204012","Cash","159210.85","Completed"
"P7144","O07144","TX4290334","UPI","105098.28","Completed"
"P7145","O07145","TX68093585","UPI","36039.17","Pending"
"P7146","O07146","TX60046602","Card","22394.93","Failed"
"P7147","O07147","TX82462733","UPI","220160.00","Completed"
"P7148","O07148","TX19762738","UPI","213299.94","Completed"
"P7149","O07149","TX29045312","UPI","10131.39","Completed"
"P715","O00715","TX32051044","Card","69319.22","Completed"
"P7150","O07150","TX97488525","Card","102540.87","Completed"
"P7151","O07151","TX22104219","Card","16282.82","Completed"
"P7152","O07152","TX16713398","Net Banking","26570.70","Completed"
"P7153","O07153","TX79947653","Card","129.30","Completed"
"P7154","O07154","TX72288245","Net Banking","73659.87","Completed"
"P7155","O07155","TX82225683","Card","2013.76","Completed"
"P7156","O07156","TX78670744","Cash","47888.62","Pending"
"P7157","O07157","TX1407139","Net Banking","3039.07","Completed"
"P7158","O07158","TX5673718","UPI","19036.19","Completed"
"P7159","O07159","TX1625459","UPI","997.10","Completed"
"P716","O00716","TX71426328","UPI","2843.14","Completed"
"P7160","O07160","TX99324220","Card","16706.06","Completed"
"P7161","O07161","TX79498785","UPI","34700.71","Pending"
"P7162","O07162","TX60952622","Card","175480.07","Completed"
"P7163","O07163","TX59812740","UPI","38595.50","Failed"
"P7164","O07164","TX82245350","UPI","24159.89","Completed"
"P7165","O07165","TX56154762","UPI","28009.65","Completed"
"P7166","O07166","TX73043999","UPI","645128.88","Failed"
"P7167","O07167","TX72569747","Cash","101248.42","Refunded"
"P7168","O07168","TX57802120","Card","45115.45","Completed"
"P7169","O07169","TX99743958","UPI","87659.42","Pending"
"P717","O00717","TX48926624","UPI","53393.07","Completed"
"P7170","O07170","TX86775778","Card","8303.65","Completed"
"P7171","O07171","TX48605984","UPI","14002.29","Completed"
"P7172","O07172","TX10494824","UPI","23074.16","Completed"
"P7173","O07173","TX48860640","Net Banking","1573.95","Completed"
"P7174","O07174","TX97420479","UPI","110095.03","Completed"
"P7175","O07175","TX10957533","Net Banking","38849.93","Completed"
"P7176","O07176","TX51836068","Net Banking","21879.02","Completed"
"P7177","O07177","TX31266189","UPI","4191.24","Completed"
"P7178","O07178","TX74148414","UPI","79436.10","Completed"
"P7179","O07179","TX93522633","UPI","4240.92","Completed"
"P718","O00718","TX28571951","UPI","6091.28","Completed"
"P7180","O07180","TX31417116","Net Banking","2206.82","Completed"
"P7181","O07181","TX49478628","UPI","4888.92","Completed"
"P7182","O07182","TX99909744","Net Banking","73932.97","Completed"
"P7183","O07183","TX20488053","Card","29240.66","Completed"
"P7184","O07184","TX51947359","UPI","1075.20","Completed"
"P7185","O07185","TX54680529","Card","109976.93","Completed"
"P7186","O07186","TX79713773","UPI","56865.51","Completed"
"P7187","O07187","TX64389066","UPI","97348.55","Completed"
"P7188","O07188","TX42823146","Cash","1164.85","Completed"
"P7189","O07189","TX1416557","UPI","75770.30","Completed"
"P719","O00719","TX41675993","UPI","27002.19","Pending"
"P7190","O07190","TX53355881","UPI","15804.19","Completed"
"P7191","O07191","TX57159094","Card","1046.11","Completed"
"P7192","O07192","TX51176805","UPI","25360.82","Completed"
"P7193","O07193","TX86977777","UPI","17110.00","Completed"
"P7194","O07194","TX98349569","Card","16496.24","Completed"
"P7195","O07195","TX97763371","UPI","2280.50","Completed"
"P7196","O07196","TX29376174","Card","24886.75","Pending"
"P7197","O07197","TX31420601","Card","102431.85","Completed"
"P7198","O07198","TX24153077","Card","8061.76","Refunded"
"P7199","O07199","TX59874317","UPI","2441.48","Completed"
"P72","O00072","TX65037948","Card","18788.87","Completed"
"P720","O00720","TX32789752","UPI","39240.97","Completed"
"P7200","O07200","TX33589538","UPI","216197.17","Completed"
"P7201","O07201","TX46844011","Card","20012.20","Completed"
"P7202","O07202","TX39737065","Cash","31245.57","Completed"
"P7203","O07203","TX53534467","UPI","9242.77","Completed"
"P7204","O07204","TX99300330","Card","4128.82","Completed"
"P7205","O07205","TX77849524","Cash","59247.57","Pending"
"P7206","O07206","TX23121958","UPI","75489.32","Refunded"
"P7207","O07207","TX35866247","Net Banking","683.29","Completed"
"P7208","O07208","TX26550575","UPI","197104.85","Completed"
"P7209","O07209","TX69034088","Card","16051.16","Completed"
